ID,ID in paper,CAS,SMILES,Hydrogen evolution rate / µmol/h,EA* / V,EA / V,Sr / a.u.,Δσ / Å,H(CT) / Å,D(Δ) / a.u.,E(exciton binding) / eV,E(solvation) / eV,E(binding) / eV,S1-S0 / eV,S1-T1 / eV,pos_0,pos_1,group,fps_cluster,fps_pos0,fps_pos1,b3lypsoap_pos0,b3lypsoap_pos1,b3lyp_cluster,dft_pos0,dft_pos1,dft_cluster,num_rotatable_bounds,b3lypsoapval_pos0,b3lypsoapval_pos1
262,82,123-08-0,O=Cc1ccc(O)cc1,0.007834821,1.055752174,-2.868047826,0.47613,0.746,1.372,2.4159,0.979054101,-0.280775663,-0.306486818,3.9238,0.624486872,4.0643897,5.5047054,5,5,5.0107965,11.440528,3.6543698,11.719617,1,7.9963303,8.145043,2,,5.1925144,11.538096
263,83,123088-59-5,NC(=O)c1ccc(B(O)O)cc1,0,1.55923106,-2.97126894,0.49242,0.896,1.536,3.8916,1.152765069,-0.501675228,-0.611018761,4.5305,0.199981885,3.6743166,6.0689564,5,5,4.8544316,11.675473,3.4658568,12.425066,1,11.314844,5.131912,3,,5.839752,13.177616
265,84,123-31-9,Oc1ccc(O)cc1,0,0.460782633,-4.232017367,0.7802,-0.275,0.772,0,0.701117629,-0.274569473,-0.240789185,4.6928,1.264697032,3.8615985,5.901745,5,5,4.672265,11.208343,3.8066854,12.135614,1,1.5744706,8.6103945,4,,5.441588,11.674177
266,85,1242412-60-7,CC1(C)OB(c2ccc3c(c2)[nH]c2ccccc23)OC1(C)C,0,0.609844318,-3.191755682,0.75005,0.489,2.359,1.701,0.445492084,-0.287678952,-0.533490964,3.8016,0.781235226,8.093242,-0.23215659,2,4,3.0915024,3.490689,10.812932,7.470017,5,5.3307896,6.6698976,2,,9.212313,9.477958
267,86,1256358-83-4,OB(O)c1cc(F)c(B(O)O)cc1F,0,1.695278473,-2.920621527,0.78454,0.353,1.484,0.1986,0.745175549,-0.436373142,-0.617121711,4.6159,1.219357537,4.1439595,6.0877047,5,2,9.720068,8.707771,3.401859,12.423979,3,0.5372805,4.9164286,5,,5.878593,13.328666
268,87,1257665-15-8,Brc1ccc(OCC2CCCCO2)c(Br)c1,0,1.378211834,-3.611788166,0.86133,-0.485,1.429,0.3837,0.74655157,-0.167967191,-0.533002713,4.99,0.239622164,8.119651,-0.4746921,2,2,9.788548,10.17685,8.935736,8.455448,3,2.423823,7.1420636,4,,7.5686207,10.627085
269,88,1261973-55-0,N#Cc1ccc(-c2ccc(C#N)c(O)c2)cc1,8.341073444,1.690150022,-2.260749978,0.72831,0.776,2.888,3.7309,0.358199535,-0.526019654,-0.394196282,3.9509,1.09711118,3.716287,1.3144478,3,5,4.5987816,9.950334,2.6473382,4.571189,1,8.420625,3.896749,3,,2.4645407,3.621723
270,89,126717-23-5,c1ccc(N(c2ccccc2)c2cc(N(c3ccccc3)c3ccccc3)cc(N(c3ccccc3)c3ccccc3)c2)cc1,0,0.031478569,-3.607321431,0.80022,-0.101,2.1,0.0188,0.44622784,-0.304828058,-0.98595972,3.6388,0.622545564,8.239712,1.806311,2,1,0.3247536,9.960292,7.0014005,8.122029,2,-2.464731,6.7840676,1,,6.3864675,7.6709447
271,90,127406-55-7,O=Cc1ccc(-c2cccnc2)cc1,3.577008629,1.390809891,-2.333490109,0.47894,1.087,1.621,3.0631,0.740269447,-0.260651383,-0.511295083,3.7243,0.750057198,5.2311497,0.87159896,3,1,3.3398597,9.929576,4.244629,7.1263037,2,11.422729,4.701033,3,,3.9893038,5.4968123
272,91,127406-56-8,O=Cc1ccc(-c2ccccn2)cc1,5.102781607,1.418710405,-2.262389595,0.47611,1.167,1.75,3.3303,0.640417194,-0.238493248,-0.480213846,3.6811,0.779407769,5.102756,0.8653811,3,1,3.4142544,9.486092,4.15516,7.187017,2,11.493125,4.8236017,3,,3.965204,5.6314783
273,92,128055-74-3,Brc1ccc2c(c1)C1(c3cc(Br)ccc3-2)c2cc(Br)ccc2-c2ccc(Br)cc21,0.051098676,1.137467847,-2.893032153,0.77202,-0.353,2.02,2.2096,0.288012223,-0.233032131,-0.75524874,4.0305,1.022072755,6.135479,3.2874088,1,4,3.788721,5.099374,4.1850777,9.4154625,5,5.822386,5.7568107,2,,2.9584534,8.489295
274,93,128-63-2,Brc1cc(Br)c2ccc3c(Br)cc(Br)c4ccc1c2c43,0.38253665,1.108443413,-1.998656587,0.88745,-0.307,2.379,0.0013,0.101226558,-0.090534716,-0.919510953,3.1071,1.185038509,5.554089,3.362831,1,4,3.0081158,5.7538457,4.088457,9.638091,5,-3.3234906,5.179277,1,,2.699645,8.553772
275,94,128-69-8,O=c1oc(=O)c2ccc3c4ccc5c(=O)oc(=O)c6ccc(c7ccc1c2c73)c4c65,0,1.45763495,-0.72676505,0.8698,0.251,1.538,0,0.091524288,-0.629590841,-1.08174301,2.1844,0.943707748,6.014249,4.1352687,1,4,4.6012816,4.3468184,5.2096047,11.114947,5,-0.93434656,3.122558,1,,3.5068808,10.374578
276,95,129-00-0,c1cc2ccc3cccc4ccc(c1)c2c34,0.197801792,0.823859076,-2.701240924,0.91517,0.03,1.866,0,0.094328728,-0.1350376,-0.595675725,3.5251,1.417832487,6.553381,3.0810823,1,4,2.7085786,6.1814785,5.7316256,9.782739,5,-2.8608046,5.9121995,1,,4.450592,8.633895
278,96,129365-93-1,N#Cc1cc(N)c(N)cc1C#N,0,1.142227086,-2.709472914,0.77821,0.1,1.87,4.1238,0.241048529,-0.57429114,-0.367573054,3.8517,1.340607062,4.104707,-0.97184,3,3,8.237689,11.901108,6.568432,5.5915766,4,8.165142,4.1732507,3,,5.541426,3.945211
279,97,129-39-5,O=C1c2cccc([N+](=O)[O-])c2C(=O)c2c1cccc2[N+](=O)[O-],0,2.101988091,-0.944211909,0.59756,0.008,1.956,0.7118,1.043111443,-0.519933112,-0.831863805,3.0462,0.396440069,5.2087812,5.123672,5,4,4.6393466,6.7458425,4.9859204,11.98574,5,-1.8043855,2.9691105,1,,3.040407,11.381628
280,98,1295502-53-2,Fc1c(F)c(Br)c2nsnc2c1Br,2.626237292,1.759793721,-1.537606279,0.68971,-0.365,1.47,3.0364,0.458358049,-0.155429585,-0.498559584,3.2974,1.11549595,0.8821147,1.3496642,4,2,10.271462,9.10958,0.5733762,8.258151,3,9.165079,4.5544057,3,,-0.31170538,6.789606
281,99,13001-40-6,N#Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(C#N)cc3)cc2)cc1,0.411400025,0.805207331,-1.893592669,0.8276,0.885,1.336,0.0001,0.21358816,-0.499415247,-0.821345199,2.6988,0.842404432,5.6525655,0.4927358,3,5,4.6947565,10.273599,5.578156,6.8892703,1,-0.18105617,4.481083,5,,4.5909686,4.963938
282,100,130-15-4,O=C1C=CC(=O)c2ccccc21,0,1.540693042,-1.224006958,0.58596,-0.19,1.123,0.1274,1.360273212,-0.213726122,-0.440905925,2.7647,0.43943776,5.5045004,4.2091436,1,4,4.598057,7.0193305,5.607928,11.151026,5,-1.5400566,3.23915,1,,3.935355,10.39435
283,101,13029-09-9,Brc1ccccc1-c1ccccc1Br,0,1.482892504,-3.505607496,0.79625,-0.033,1.008,0.9337,0.634020713,-0.14577175,-0.385660302,4.9885,1.162612044,4.7429953,3.051026,1,4,4.1528244,7.5204525,3.2918801,9.352386,5,2.2131376,6.4701214,4,,2.2229044,8.057553
284,102,130345-50-5,O=Cc1ccc2nccnc2c1,0,1.554004682,-1.885295318,0.5478,0.381,1.872,1.5851,1.166178484,-0.225647474,-0.43021321,3.4393,0.366177512,4.2363358,0.5114401,3,1,3.875604,8.492205,3.4157302,6.696356,2,9.753135,7.276244,2,,3.231763,5.444321
285,103,131-14-6,Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,0.006000998,0.896964738,-1.819335262,0.6699,-1.023,2.635,0.0025,0.37045466,-0.498573085,-0.689485069,2.7163,0.642018786,5.086871,1.0918713,3,4,4.1962967,5.05183,3.939619,6.9963446,5,-3.149391,4.2813635,1,,3.8729777,5.6946692
286,104,131276-24-9,Brc1cccc2cc3cccc(Br)c3cc12,0,0.871067646,-2.184732354,0.89292,-0.074,1.498,0.3206,0.198293515,-0.141344472,-0.661526227,3.0558,1.275801528,4.8700986,3.08042,1,4,3.3238692,7.2461724,3.6515965,9.371156,5,-3.1451275,5.6897116,1,,2.5966985,8.463738
287,105,13130-50-2,O=Cc1ccc(-c2ccc(-c3ccc(C=O)s3)s2)s1,1.600223055,0.964990937,-1.604109063,0.81069,0.709,0.905,0.159,0.154294524,-0.345557115,-0.694965407,2.5691,0.965453931,4.274206,2.376465,1,3,5.6001844,8.722775,2.1197724,7.715341,4,-0.07905937,4.522295,5,,2.0544627,5.979592
288,106,131747-68-7,N#Cc1ccc(C=O)cn1,0,1.716077829,-1.674822171,0.47468,0.659,1.894,3.0472,1.438884631,-0.312428038,-0.265307635,3.3909,0.454827274,3.7929337,0.5301331,3,3,7.244622,10.379913,3.1083393,6.5774326,4,11.343534,5.852193,3,,2.759886,5.4339495
289,107,1320-06-5,Cc1ccc(C)c(N=Nc2cc(C)c(N=Nc3c(O)ccc4ccccc34)cc2C)c1,0,0.562966458,-1.532133542,0.68692,1.013,3.282,2.5671,0.403531091,-0.350203445,-1.216269391,2.0951,0.608113779,6.299245,-0.44676515,2,4,3.2212024,6.43016,8.034775,8.108526,5,8.483157,3.4168322,3,,6.8764596,9.616818
290,108,133059-44-6,N#Cc1ccc(Br)c(F)c1,0,2.159063261,-2.623236739,0.79096,-0.103,1.95,2.069,0.481369517,-0.199808494,-0.275289865,4.7823,1.569044375,2.1567395,1.4376926,4,2,8.903624,10.68001,0.82948244,6.898555,3,3.489185,4.508165,5,,0.69314605,5.8361464
292,109,1347736-74-6,Fc1cc(Br)c2nsnc2c1Br,0.241123649,1.670654925,-1.547845075,0.68344,-0.362,1.476,3.1657,0.441942035,-0.163223718,-0.551096414,3.2185,1.10153356,1.3022947,1.7884694,4,2,10.106855,9.184481,0.6158188,8.375281,3,9.257004,4.3705,3,,-0.26960513,6.852841
293,110,13481-25-9,N#Cc1nccnc1C#N,0,2.154861249,-1.809038751,0.40954,0.282,1.354,1.9668,1.623465346,-0.345532734,-0.280903885,3.9639,0.047975726,2.0698235,-0.026264291,4,3,8.099003,11.308442,0.7189854,5.289571,4,9.731059,7.0016494,2,,0.73843384,3.6396377
294,111,134-81-6,O=C(C(=O)c1ccccc1)c1ccccc1,0.735995659,0.809318977,-2.043281023,0.57491,0.443,0.744,0.6492,1.453245444,-0.232641948,-0.373855071,2.8526,0.489877061,5.9834266,2.2543497,1,1,2.0250456,9.401366,6.4762607,11.018761,2,3.7298758,6.613181,4,,4.791456,10.319098
295,112,134-84-9,Cc1ccc(C(=O)c2ccccc2)cc1,3.443156675,1.138647065,-2.552352935,0.53278,0.797,1.206,1.7833,1.084977959,-0.202916542,-0.451409281,3.691,0.515476064,6.861888,1.1897461,2,1,2.313075,9.605286,8.421655,9.018984,2,8.869998,7.7038527,2,,6.249618,9.832853
296,113,134-96-3,COc1cc(C=O)cc(OC)c1O,0,1.083426318,-2.825673682,0.48917,0.606,1.322,2.3415,0.57123328,-0.275983916,-0.496057288,3.9091,0.908373766,2.8924563,6.3522315,5,3,6.97086,7.905782,10.101557,10.297079,4,7.241059,8.0819,2,,6.6742134,12.642436
297,114,135-70-6,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,0,0.908498696,-2.966601304,0.84145,0.051,2.35,0.0001,0.292438787,-0.203712635,-0.749359895,3.8751,0.837990623,7.259382,2.1451666,2,1,0.90504956,10.185124,6.716303,9.118111,2,-2.2557032,5.7027545,1,,5.456597,8.447345
298,115,135822-72-9,O=Cc1ccc(-c2ccc(C=O)cn2)nc1,0.926815198,1.726424127,-1.624175873,0.51901,-0.467,2.936,0.0003,0.696109867,-0.307156801,-0.378464322,3.3506,0.521259989,4.487605,0.85889643,3,3,6.124357,10.120061,3.4890451,6.8944173,4,-2.860543,3.722028,1,,3.1368532,5.6221733
299,116,13653-84-4,O=C(O)c1ccc(-c2ccc(-c3ccc(C(=O)O)cc3)cc2)cc1,1.842477899,1.331938746,-2.375461254,0.78099,1.284,0.804,0.0411,0.306428929,-0.395686044,-0.331737087,3.7074,0.857605481,6.503268,4.071843,1,1,1.5886322,11.78122,5.9095917,11.662645,2,0.35851303,4.578933,5,,4.395447,11.007853
300,117,136630-36-9,Nc1cc(Br)ccc1-c1ccc(Br)cc1N,0.073182348,0.486065926,-3.553234074,0.6739,0.155,0.892,0.7067,0.592368571,-0.293642036,-0.449025339,4.0393,0.822249839,5.696639,-0.012006511,3,4,3.9377327,4.794677,0.28260934,9.883932,5,2.3506923,8.307032,4,,-1.4148173,7.9378424
301,118,136630-39-2,Brc1ccc2c(c1)[nH]c1cc(Br)ccc12,0,0.906204827,-3.126395173,0.78625,0.323,1.269,0.6756,0.478935579,-0.237596554,-0.547775416,4.0326,0.995242685,4.39285,2.8864915,1,4,3.275461,5.2911444,2.8596573,8.984593,5,2.8119638,7.8287964,4,,1.613902,7.6827674
302,119,13677-79-7,O=Cc1cc(O)c(O)c(O)c1,0,1.080130471,-2.837069529,0.47966,0.729,1.346,2.3906,0.571956544,-0.331730156,-0.173738195,3.9172,0.9300652,4.6108375,5.9829164,5,3,7.107522,7.1830406,4.2847795,12.904061,4,7.2855616,8.019953,2,,3.0437446,12.387457
303,120,136869-49-3,N#Cc1cccnc1-c1ncccc1C#N,0,2.002359207,-2.054940793,0.49697,0.235,0.742,0.5208,0.685703605,-0.438693749,-0.666901284,4.0573,0.617930554,2.6926696,0.13838215,3,3,5.191819,9.700397,1.4441694,4.974939,4,0.94614094,3.4426198,5,,1.3398441,3.5413063
304,121,13720-06-4,Brc1ccc2cc(Br)ccc2c1,0,1.324477713,-2.808322287,0.82567,-0.534,2.244,0.0008,0.325366057,-0.119855436,-0.482739135,4.1328,1.457293008,4.6097746,3.0544937,1,4,3.394524,5.3708205,3.1382902,9.443744,5,-2.1236439,5.2850747,1,,2.0499654,8.207715
305,122,13731-82-3,O=C(O)c1cc(Br)c(C(=O)O)cc1Br,0,1.794016059,-2.008083941,0.63451,-0.192,1.733,0.0957,0.671955007,-0.325879536,0.000461818,3.8021,0.393337981,2.5079918,3.5639555,4,5,2.9331944,12.488378,1.7927918,10.184539,1,-1.0120211,4.429504,1,,0.5394436,8.985823
306,123,137911-28-5,O=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C=O)cc4)cc3)cc2)cc1,0,0.333246014,-2.630053986,0.62872,1.605,1.222,1.9793,0.296832247,-0.479699572,-0.812381544,2.9633,0.197825879,8.091363,1.9163861,2,1,0.43524566,9.59771,6.713944,8.087877,2,7.6579814,7.781081,2,,6.249469,7.4446497
308,124,139092-78-7,c1ccc2c(c1)c1ccccc1n2-c1ccc(N(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,0,0.132290596,-3.461309404,0.63027,-0.908,2.17,1.7271,0.373598285,-0.439813521,-1.549534855,3.5936,0.53218636,8.103311,2.1460242,2,1,0.2843141,10.04017,6.5560927,8.046477,2,5.2232995,8.126784,2,,5.947887,7.3069506
309,125,139585-70-9,N#Cc1ccc(Br)nc1,0,2.343124304,-2.456975696,0.42669,0.504,1.391,2.7779,0.561346249,-0.245790965,-0.237601165,4.8001,0.921365638,0.5375306,2.8277788,4,3,7.2658606,10.440247,-0.40240252,8.492051,4,9.841754,5.7575884,3,,-1.3640572,6.63058
310,126,13958-98-0,N#Cc1ccncc1Br,0,2.120409738,-2.190290262,0.49224,0.431,1.314,3.3323,0.809129769,-0.213762721,-0.274519592,4.3107,0.708801031,0.57783186,2.8465238,4,3,7.958914,10.8383,-0.34980497,8.573652,4,10.265101,5.8737907,3,,-1.3140512,6.7200356
311,127,139669-95-7,O=Cc1sc(Br)nc1Br,0,1.784608443,-1.776291557,0.47078,0.536,1.333,2.6636,0.825146588,-0.166869488,-0.389651849,3.5609,0.795803448,1.401116,2.183827,4,2,8.323676,9.100653,0.6647447,8.83622,3,10.411864,5.9835606,3,,-0.33597153,7.286222
312,128,139-85-5,O=Cc1ccc(O)c(O)c1,0,1.06869965,-2.85430035,0.4707,0.76,1.321,2.452,0.608493544,-0.400523859,-0.45150464,3.923,0.866949052,4.409445,5.870365,5,3,6.6051598,7.5305033,4.0571046,12.554471,4,7.2433434,8.067311,2,,3.3997984,12.300819
313,129,14118-16-2,c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0,-0.202024325,-3.716624325,0.70197,-0.317,2.683,0.0017,0.419863908,-0.212277528,-0.47304904,3.5146,0.643047918,8.161501,1.6895319,2,1,0.47973037,9.499766,7.03289,8.15646,2,-2.4889832,6.829093,1,,6.3603034,7.741898
314,130,141244-86-2,NNC(=O)COc1ccc(Br)cc1Br,0,1.180907599,-3.568392401,0.76035,-0.447,1.737,0.9867,0.677611194,-0.367482892,-0.631538591,4.7493,0.308529066,1.8481168,3.7776694,4,2,9.756016,10.13922,0.55540407,9.802231,3,2.8670716,7.1323347,4,,-1.3035758,8.1385355
315,131,142807-63-4,c1csc(-c2ccc(N(c3ccc(-c4cccs4)cc3)c3ccc(-c4cccs4)cc3)cc2)c1,0,0.089099857,-2.997500143,0.69263,0.49,3.395,3.9405,0.249387011,-0.29201344,-0.953522169,3.0866,0.63100855,7.653359,2.1440322,2,1,0.51925343,9.827144,6.6299376,8.199024,2,8.52775,3.3808775,3,,5.9487033,7.4742737
316,132,14348-75-5,O=C1c2cc(Br)ccc2-c2ccc(Br)cc21,0.214393857,1.179329085,-1.662970915,0.60736,-0.815,1.193,1.8722,0.588506146,-0.198409833,-0.637046586,2.8423,0.521837359,5.085284,3.4110096,1,4,4.0108685,4.8577766,3.8147926,9.963691,5,6.1287403,5.1823754,2,,2.4926174,8.961872
317,133,1435-52-5,Fc1cc(Br)ccc1Br,0,1.573875883,-3.471424117,0.84062,-0.527,1.266,0.1948,0.677020604,-0.087450043,-0.346656989,5.0453,1.418329148,2.119451,2.0310616,4,2,9.398923,10.117596,0.879318,10.481173,3,1.4214852,6.384636,4,,0.50378495,7.5756893
318,134,1435-54-7,Fc1c(Br)cccc1Br,0,1.60323459,-3.50266541,0.92335,-0.29,1.259,0.8548,0.934021374,-0.099562881,-0.382488299,5.1059,1.385563749,2.0976377,2.063674,4,2,9.341402,10.032749,0.92130893,10.44451,3,2.1326985,6.2848177,4,,0.4984432,7.590636
319,135,1443-80-7,CC(=O)c1ccc(C#N)cc1,5.702813762,1.460170338,-2.120729662,0.48073,1.054,1.541,3.4724,1.412128131,-0.287047487,-0.352830224,3.5809,0.438353226,4.991552,1.1008333,3,5,4.7284,12.385202,4.2818384,7.2979646,1,11.443018,5.8616834,3,,4.0821047,5.8810906
321,136,14544-47-9,Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N)cc3)n2)cc1,0,0.714855665,-2.782044335,0.7175,-1.547,1.584,0.0735,0.335929158,-0.610569054,-1.019675216,3.4969,0.468604709,4.873022,-0.6660487,3,1,1.5660132,11.122011,6.578953,5.848591,2,1.3061839,9.083556,4,,5.5113697,4.172055
322,137,14548-46-0,O=C(c1ccccc1)c1ccncc1,2.405251024,1.35834285,-2.21365715,0.54804,0.525,1.255,1.5599,1.186445011,-0.230500745,-0.386304028,3.572,0.458997895,5.2118564,0.9069533,3,1,2.3162103,9.5760565,4.221507,7.150211,2,9.230356,7.530049,2,,4.0355167,5.5532656
323,138,1459-93-4,COC(=O)c1cccc(C(=O)OC)c1,0.023024405,2.084057457,-2.698542542,0.87751,0.46,1.249,0.3945,0.829809973,-0.235557176,-0.524297354,4.7826,1.28867582,2.8625371,6.3841314,5,5,2.9860313,13.363823,10.234079,10.653887,1,0.76440877,3.929559,5,,6.968541,12.778627
324,139,14609-54-2,O=C(O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,2.559082606,0.533212345,-1.609887655,0.94268,0.249,2.636,0.0667,0.215229084,-0.771117629,-0.797061836,2.1431,0.663729594,6.9242973,3.782818,1,1,1.2120973,11.488488,5.9303436,11.681324,2,-3.5164993,4.4162784,1,,4.19453,10.925018
325,140,14753-51-6,Oc1cc(Br)c(O)cc1Br,0,0.903871253,-3.587528747,0.77648,-0.328,1.457,0.0489,0.601524596,-0.253043865,-0.456441011,4.4914,0.976505256,2.5441697,3.4599202,4,2,9.233646,8.479386,1.9243447,10.163874,3,1.9696975,7.543182,4,,0.5922566,8.895106
326,141,148231-12-3,Brc1ccc(Br)c2nccnc12,1.367501407,1.573244339,-1.946955661,0.63138,-0.457,1.352,3.3532,0.507131993,-0.205703278,-0.622233693,3.5202,0.946535819,0.94973636,2.791824,4,2,9.779951,9.350812,0.08282387,8.700813,3,9.230795,4.3007236,3,,-1.0901593,6.9072537
327,142,148-24-3,Oc1cccc2cccnc12,0,0.912334981,-3.004965019,0.72257,0.051,1.477,3.328,0.491729796,-0.300376207,-0.550242814,3.9173,1.193260458,4.9669514,0.94360465,3,1,3.7123206,8.28522,4.124714,7.217966,2,7.108922,4.8313537,2,,3.9006488,5.722909
328,143,149505-72-6,N#Cc1ccc(-c2cccc(N)c2)cc1,0,0.756300525,-2.729299475,0.43883,0.796,2.027,8.4221,0.432612693,-0.353005147,-0.445030832,3.4856,0.618458209,5.579929,-0.16276918,3,5,4.360542,9.845531,6.33551,6.3993015,1,9.752536,1.3716282,3,,5.2653823,4.491469
329,144,149806-06-4,O=Cc1ccc(Br)nc1,0.296580844,1.460457238,-2.189142762,0.48231,0.466,1.647,2.2795,1.416513302,-0.211706635,-0.353442279,3.6496,0.494546874,2.9343147,2.8900094,4,3,7.372018,10.111879,2.2586632,9.903672,4,9.899215,7.4401045,2,,1.2333676,8.647733
330,145,150-78-7,COc1ccc(OC)cc1,0,0.418218026,-4.246781974,0.77109,-0.39,1.273,0.0005,0.638067887,-0.162113769,-0.382719785,4.665,1.304977865,2.7234917,6.1792502,5,3,6.8139625,8.14698,10.11961,10.111588,4,1.5737563,8.658164,4,,6.849606,12.165908
331,146,15086-94-9,O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,23.9158429,1.363415316,-2.813784684,0.30561,-0.947,1.501,6.3977,0.467096791,-0.455552537,-0.807685862,4.1772,0.840850939,5.8720937,3.9865773,1,4,5.6081862,5.168351,4.544204,10.953016,5,8.954181,1.9820546,3,,2.8871071,10.284032
333,147,15155-41-6,Brc1ccc(Br)c2nsnc12,1.285299808,1.598029023,-1.586870977,0.67289,-0.394,1.39,3.1805,0.439632915,-0.173296253,-0.447043166,3.1849,1.089272965,1.2355739,2.1258671,4,2,9.967666,9.257973,0.65792054,8.451749,3,9.242262,4.379316,3,,-0.22558077,6.8883457
335,148,15174-69-3,Cc1cc(C=O)ccc1O,0.017167417,1.023628053,-2.906271947,0.4739,0.735,1.386,2.4003,0.864916505,-0.27434019,-0.329277215,3.9299,0.701321161,3.171317,5.96742,5,3,6.6262484,7.608941,9.57828,9.924262,4,7.8444276,8.02578,2,,6.3101788,11.577896
336,149,1518-16-7,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,0,2.521623146,0.007523146,0.88045,-0.278,2.989,0.0002,-0.138360174,-0.457823673,-0.29613513,2.5141,1.875280236,2.3837988,0.40643206,4,2,11.414621,9.624503,1.0869614,5.2945347,3,-0.8848896,2.4056125,1,,1.0719583,3.7569375
337,150,154237-70-4,N#Cc1cnccc1Br,0.050121251,2.142292497,-2.410507503,0.41913,0.546,1.29,2.9901,1.111757001,-0.228199132,-0.287197268,4.5528,0.532992631,0.6365343,2.9313128,4,3,7.978791,10.843646,-0.3931361,8.49329,4,10.123987,6.007269,3,,-1.3666829,6.733423
338,151,1562-93-2,O=C(O)c1ccc(N=Nc2ccccc2)cc1,0,0.833386782,-1.633813218,0.54885,1.258,1.783,0.5848,1.291419317,-0.239529917,-0.601016999,2.4672,0.529550456,4.8873754,0.9325924,3,1,2.7026885,9.632451,3.8421786,7.196798,2,4.000149,6.760216,4,,3.7276456,5.705849
339,152,15862-18-7,Brc1ccc(-c2ccc(Br)cn2)nc1,0.024226618,1.584650235,-2.496249765,0.7616,-0.759,2.937,0.0046,0.388255612,-0.129288233,-0.339652968,4.0809,1.155913167,3.0574985,2.2082026,4,3,6.2893267,10.30111,1.9422314,8.7929735,4,-2.3383987,4.111131,1,,0.93103266,7.5645285
340,153,15905-32-5,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,28.27876862,1.3250629,-2.3974371,0.51088,0.886,2.026,2.1022,0.503422237,-0.476272037,-1.234415005,3.7225,0.095222407,5.971462,4.232609,1,4,5.5606766,5.197674,4.968138,11.304189,5,9.210012,8.231589,2,,3.2062042,10.59881
341,154,1591-30-6,N#Cc1ccc(-c2ccc(C#N)cc2)cc1,0,1.898115552,-2.240784448,0.83443,0.266,1.622,0,0.31243915,-0.384314006,-0.400556978,4.1389,1.187226842,3.7512505,1.3654281,3,5,4.686989,10.21055,2.5631883,4.458925,1,-0.68540406,4.340099,1,,2.36741,3.4774415
342,155,1606-67-3,Nc1ccc2ccc3cccc4ccc1c2c34,0,0.29594966,-2.89015034,0.83834,-0.038,2.38,1.4877,0.137812133,-0.253201147,-0.625583351,3.1861,1.205050788,6.7128882,2.9981244,1,4,2.6273913,6.1377964,5.767188,9.626347,5,5.36374,6.820621,2,,4.6656914,8.527282
343,156,1611-92-3,Cc1cc(Br)cc(Br)c1,0,1.397405497,-3.679294503,0.92,-0.3,1.332,0.6032,0.867791889,-0.089715384,-0.421993348,5.0767,0.603010844,6.535137,0.673243,2,3,7.407821,9.099791,9.546054,8.380021,4,2.4956462,7.1099033,4,,7.512709,8.962722
344,157,1612793-07-3,C=Cc1ccc2c(=C(C#N)C#N)c3ccccc3c(=C(C#N)C#N)c2c1,0,1.779416927,-0.784383073,0.55184,0.196,2.221,6.161,0.283434783,-0.527618127,-0.647311907,2.5638,0.321076197,3.5943732,1.2743319,3,2,11.427274,9.618765,2.281738,4.655987,3,9.596167,1.5403246,3,,2.1117127,3.63157
345,158,1620-98-0,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,0,1.00117885,-2.93162115,0.46392,0.698,1.323,2.4075,0.781586487,-0.215302989,-0.446133977,3.9328,0.765278057,8.53608,-0.522759,2,3,6.9818397,7.670849,10.022532,7.505166,4,7.707321,8.015694,2,,8.065089,9.767743
346,159,16297-07-7,N#Cc1c(F)c(F)nc(F)c1F,0.002010735,2.379861174,-1.965338826,0.74036,0.211,1.406,1.6532,0.752923614,-0.190406527,-0.158759441,4.3452,1.247192983,0.42442018,0.79571533,4,2,11.326617,8.734342,-0.19518341,6.1182165,3,2.2403765,3.489339,5,,0.07739835,4.696389
347,160,1633-14-3,O=C1C=C(Br)C(=O)C=C1Br,0,2.11722495,-0.57977505,0.59186,-0.397,1.354,0.0004,0.908200647,-0.216766304,-0.269101389,2.697,0.627889047,2.375214,3.3846834,4,2,8.531327,8.441521,1.6672289,10.018352,3,-1.0527505,2.2886577,1,,0.3892417,8.656366
348,161,16372-96-6,Brc1cc(Br)cc(-c2ccccc2)c1,0,1.617532334,-3.080267666,0.8978,-0.231,2.032,0.7998,0.334609114,-0.118707391,-0.513677879,4.6978,1.487525307,4.830724,2.9711747,1,1,3.271268,9.209897,3.2412329,9.310215,2,-1.2708046,5.43947,1,,2.2834747,7.986433
